x (ft),y (ft)
-111.31712275135783,41.1069860258572
107.75077006626077,-37.058181707544804
116.70205777841987,-36.61218735850418
56.95835913191246,-18.877627373316706
55.862900156425916,-15.765397000617371
91.16655110465906,-24.345527955737357
91.16655110465906,-24.345527955737357
91.16655110465906,-24.345527955737357
87.20524792201495,-19.693592439110756
87.20524792201495,-19.693592439110756
87.20524792201495,-19.693592439110756
80.95492151145342,-12.300496926446874
93.23217714240648,-12.557243023298122
93.23217714240648,-12.557243023298122
93.23217714240648,-12.557243023298122
96.42845276836438,-8.192180888134557
108.77010589283297,-6.633983337925366
108.77010589283297,-6.633983337925366
62.95558145493595,-3.576708222854295
43.7740521149633,-0.8638442773331226
32.332620468408265,-0.25378163287374483
32.332620468408265,-0.25378163287374483
31.03624796988603,0.6598247643810904
31.03624796988603,0.6598247643810904
30.67110509494972,1.945101381006574
30.67110509494972,1.945101381006574
30.67110509494972,1.945101381006574
28.090495202257042,3.3300284572334937
28.090495202257042,3.3300284572334937
28.090495202257042,3.3300284572334937
28.090495202257042,3.3300284572334937
28.090495202257042,3.3300284572334937
10.824433228048463,2.1212508822458553
10.824433228048463,2.1212508822458553
18.575097026748377,5.052703331071272
25.775412610076042,7.374209337718223
25.775412610076042,7.374209337718223
25.775412610076042,7.374209337718223
25.775412610076042,7.374209337718223
25.32804665583645,8.6390426293561
25.32804665583645,8.6390426293561
141.05754530333806,54.0415553548498
72.48980298036419,30.204059396438925
72.48980298036419,30.204059396438925
110.80783480480176,49.68823596425825
118.6656693112745,57.598354910748604
118.6656693112745,57.598354910748604
71.62097324048393,37.54457655555429
45.20825418906417,23.903467019378326
41.45090286955308,23.285721159689526
41.45090286955308,23.285721159689526
28.717657372721145,16.2024303694517
24.216953259752156,14.656065444059264
20.815861232050366,14.117587395960852
20.815861232050366,14.117587395960852
9.028576280285316,6.401303495587072
9.028576280285316,6.401303495587072
9.028576280285316,6.401303495587072
9.028576280285316,6.401303495587072
7.804728792926226,7.420086391554236
7.804728792926226,7.420086391554236
7.804728792926226,7.420086391554236
7.804728792926226,7.420086391554236
7.804728792926226,7.420086391554236
7.804728792926226,7.420086391554236
7.804728792926226,7.420086391554236
7.804728792926226,7.420086391554236
7.804728792926226,7.420086391554236
6.744108570138192,7.248776541221669
5.94680171538656,7.178842323602789
5.94680171538656,7.178842323602789
13.727642279240976,16.28403075244083
5.94680171538656,7.178842323602789
4.613031051765884,6.428984582848958
4.613031051765884,6.428984582848958
4.613031051765884,6.428984582848958
11.347203869248501,16.42850618061491
11.347203869248501,16.42850618061491
2.7354506312273217,5.270694771225852
2.7354506312273217,5.270694771225852
9.284459583225534,16.456670554201086
9.284459583225534,16.456670554201086
2.7354506312273217,5.270694771225852
2.7354506312273217,5.270694771225852
2.7354506312273217,5.270694771225852
2.7354506312273217,5.270694771225852
8.25559189641964,16.41800669421878
2.7354506312273217,5.270694771225852
3.2064150297386007,9.033805777917543
3.2064150297386007,9.033805777917543
3.2064150297386007,9.033805777917543
3.2064150297386007,9.033805777917543
3.2064150297386007,9.033805777917543
3.2064150297386007,9.033805777917543
3.2064150297386007,9.033805777917543
1.293441524360811,6.150287466871478
1.293441524360811,6.150287466871478
1.293441524360811,6.150287466871478
1.293441524360811,6.150287466871478
0.4480204428134272,6.086902052186276
0.4480204428134272,6.086902052186276
0.4480204428134272,6.086902052186276
0.4480204428134272,6.086902052186276
0.4480204428134272,6.086902052186276
0.4480204428134272,6.086902052186276
0.4480204428134272,6.086902052186276
0.4480204428134272,6.086902052186276
0.4480204428134272,6.086902052186276
0.4480204428134272,6.086902052186276
-0.04681064686454837,15.350526912150505
-0.04681064686454837,15.350526912150505
-0.04681064686454837,15.350526912150505
-0.5212604090958409,4.953015084131542
-0.5212604090958409,4.953015084131542
-0.5212604090958409,4.953015084131542
-0.5212604090958409,4.953015084131542
-0.5212604090958409,4.953015084131542
-1.4655784020798646,4.040804551972354
-1.4655784020798646,4.040804551972354
-1.4655784020798646,4.040804551972354
-1.4655784020798646,4.040804551972354
-1.4655784020798646,4.040804551972354
-1.4655784020798646,4.040804551972354
-1.4655784020798646,4.040804551972354
-4.303861779293661,14.762186519236435
-4.303861779293661,14.762186519236435
-4.303861779293661,14.762186519236435
-5.874627224498487,16.97658780891317
-5.874627224498487,16.97658780891317
-103.60058048592667,270.1945071918223
